Entity 1|Entity 2|Hints from Wordnet
technology|short description|False
technology|software|False
technology|technology|False
technology|time plan|False
technology|topic|False
technology|when|False
technology|my data|False
technology|who|False
technology|who be responsible|False
time plan|administrative information|False
time plan|agreement|False
time plan|all datum|False
time plan|all metadata|False
time plan|all resource|False
time plan|all right|False
time plan|anonymization of datum|False
time plan|compliance|False
time plan|conservation period|False
time plan|content|False
time plan|cost|False
time plan|creation process|False
time plan|data set|False
time plan|datum|False
time plan|datum sensitivity|False
time plan|description|False
time plan|detail|False
time plan|dmp|False
time plan|estimate|False
time plan|format|False
time plan|how|False
time plan|how long|False
time plan|how many|False
time plan|how secure|False
time plan|information|False
time plan|intention|False
time plan|it resource requirement|False
time plan|kind of data|False
time plan|kind of data I want to record / store|False
time plan|kind of data I want to store|False
time plan|kind of datum type|False
time plan|legal status|False
time plan|metadata|False
time plan|necessary right|False
time plan|persistent identifier|False
time plan|plan provenance|False
time plan|pointer|False
time plan|privacy|False
time plan|reference|False
time plan|regular summary report|False
time plan|report|False
time plan|repository mention|False
time plan|research publication|False
time plan|section|False
time plan|security requirement|False
time plan|service use|False
time plan|short description|False
time plan|software|False
time plan|technology|False
time plan|time plan|False
time plan|topic|False
time plan|when|False
time plan|my data|False
time plan|who|False
time plan|who be responsible|False
topic|administrative information|False
topic|agreement|False
topic|all datum|False
topic|all metadata|False
topic|all resource|False
topic|all right|False
topic|anonymization of datum|False
topic|compliance|False
topic|conservation period|False
topic|content|False
topic|cost|False
topic|creation process|False
topic|data set|False
topic|datum|False
topic|datum sensitivity|False
topic|description|False
topic|detail|False
topic|dmp|False
topic|estimate|False
topic|format|False
topic|how|False
topic|how long|False
topic|how many|False
topic|how secure|False
topic|information|False
topic|intention|False
topic|it resource requirement|False
topic|kind of data|False
topic|kind of data I want to record / store|False
topic|kind of data I want to store|False
topic|kind of datum type|False
topic|legal status|False
topic|metadata|False
topic|necessary right|False
topic|persistent identifier|False
topic|plan provenance|False
topic|pointer|False
topic|privacy|False
topic|reference|False
topic|regular summary report|False
topic|report|False
topic|repository mention|False
topic|research publication|False
topic|section|False
topic|security requirement|False
topic|service use|False
topic|short description|False
topic|software|False
topic|technology|False
topic|time plan|False
topic|topic|False
topic|when|False
topic|my data|False
topic|who|False
topic|who be responsible|False
when|administrative information|False
when|agreement|False
when|all datum|False
when|all metadata|False
when|all resource|False
when|all right|False
when|anonymization of datum|False
when|compliance|False
when|conservation period|False
when|content|False
when|cost|False
when|creation process|False
when|data set|False
when|datum|False
when|datum sensitivity|False
when|description|False
when|detail|False
when|dmp|False
when|estimate|False
when|format|False
when|how|False
when|how long|False
when|how many|False
when|how secure|False
when|information|False
when|intention|False
when|it resource requirement|False
when|kind of data|False
when|kind of data I want to record / store|False
when|kind of data I want to store|False
when|kind of datum type|False
when|legal status|False
when|metadata|False
when|necessary right|False
when|persistent identifier|False
when|plan provenance|False
when|pointer|False
when|privacy|False
when|reference|False
when|regular summary report|False
when|report|False
when|repository mention|False
when|research publication|False
when|section|False
when|security requirement|False
when|service use|False
when|short description|False
when|software|False
when|technology|False
when|time plan|False
when|topic|False
when|when|False
when|my data|False
when|who|False
when|who be responsible|False
my data|administrative information|False
my data|agreement|False
my data|all datum|False
my data|all metadata|False
my data|all resource|False
my data|all right|False
my data|anonymization of datum|False
my data|compliance|False
my data|conservation period|False
my data|content|False
my data|cost|False
my data|creation process|False
my data|data set|False
my data|datum|False
my data|datum sensitivity|False
my data|description|False
my data|detail|False
my data|dmp|False
my data|estimate|False
my data|format|False
my data|how|False
my data|how long|False
my data|how many|False
my data|how secure|False
my data|information|False
my data|intention|False
my data|it resource requirement|False
my data|kind of data|False
my data|kind of data I want to record / store|False
my data|kind of data I want to store|False
my data|kind of datum type|False
my data|legal status|False
my data|metadata|False
my data|necessary right|False
my data|persistent identifier|False
my data|plan provenance|False
my data|pointer|False
my data|privacy|False
my data|reference|False
my data|regular summary report|False
my data|report|False
my data|repository mention|False
my data|research publication|False
my data|section|False
my data|security requirement|False
my data|service use|False
my data|short description|False
my data|software|False
my data|technology|False
my data|time plan|False
my data|topic|False
my data|when|False
my data|my data|False
my data|who|False
my data|who be responsible|False
who|administrative information|False
who|agreement|False
who|all datum|False
who|all metadata|False
who|all resource|False
who|all right|False
who|anonymization of datum|False
who|compliance|False
who|conservation period|False
who|content|False
who|cost|False
who|creation process|False
who|data set|False
who|datum|False
who|datum sensitivity|False
who|description|False
who|detail|False
who|dmp|False
who|estimate|False
who|format|False
who|how|False
who|how long|False
who|how many|False
who|how secure|False
who|information|False
who|intention|False
who|it resource requirement|False
who|kind of data|False
who|kind of data I want to record / store|False
who|kind of data I want to store|False
who|kind of datum type|False
who|legal status|False
who|metadata|False
who|necessary right|False
who|persistent identifier|False
who|plan provenance|False
who|pointer|False
who|privacy|False
who|reference|False
who|regular summary report|False
who|report|False
who|repository mention|False
who|research publication|False
who|section|False
who|security requirement|False
who|service use|False
who|short description|False
who|software|False
who|technology|False
who|time plan|False
who|topic|False
who|when|False
who|my data|False
who|who|False
who|who be responsible|False
who be responsible|administrative information|False
who be responsible|agreement|False
who be responsible|all datum|False
who be responsible|all metadata|False
who be responsible|all resource|False
who be responsible|all right|False
who be responsible|anonymization of datum|False
who be responsible|compliance|False
who be responsible|conservation period|False
who be responsible|content|False
who be responsible|cost|False
who be responsible|creation process|False
who be responsible|data set|False
who be responsible|datum|False
who be responsible|datum sensitivity|False
who be responsible|description|False
who be responsible|detail|False
who be responsible|dmp|False
who be responsible|estimate|False
who be responsible|format|False
who be responsible|how|False
who be responsible|how long|False
who be responsible|how many|False
who be responsible|how secure|False
who be responsible|information|False
who be responsible|intention|False
who be responsible|it resource requirement|False
who be responsible|kind of data|False
who be responsible|kind of data I want to record / store|False
who be responsible|kind of data I want to store|False
who be responsible|kind of datum type|False
who be responsible|legal status|False
who be responsible|metadata|False
who be responsible|necessary right|False
who be responsible|persistent identifier|False
who be responsible|plan provenance|False
who be responsible|pointer|False
who be responsible|privacy|False
who be responsible|reference|False
who be responsible|regular summary report|False
who be responsible|report|False
who be responsible|repository mention|False
who be responsible|research publication|False
who be responsible|section|False
who be responsible|security requirement|False
who be responsible|service use|False
who be responsible|short description|False
who be responsible|software|False
who be responsible|technology|False
who be responsible|time plan|False
who be responsible|topic|False
who be responsible|when|False
who be responsible|my data|False
who be responsible|who|False
who be responsible|who be responsible|False
